Transaction_ID,Date,Business_Unit,Region,Cost_Category,Product_Service,Revenue,Expense,Profit,Month,Quarter,Year,Profit_Margin
TXN-101031,2023-01-30,Consulting Services,Asia Pacific,Logistics,Consulting Services - Product 1,59563.55,45472.23,14091.32,1,1,2023,0.2366
TXN-100516,2023-01-30,Enterprise Software,Europe,Real Estate,Enterprise Software - Product 1,49114.47,54783.43,-5668.96,1,1,2023,-0.1154
TXN-100773,2023-01-31,Cloud Infrastructure,Asia Pacific,Operations,Cloud Infrastructure - Product 2,47307.47,28937.73,18369.74,1,1,2023,0.3883
TXN-104985,2023-01-31,Consulting Services,North America,Marketing,Consulting Services - Product 4,82194.9,51149.91,31044.99,1,1,2023,0.3777
TXN-104747,2023-01-31,Cloud Infrastructure,North America,R&D,Cloud Infrastructure - Product 1,142934.27,95833.59,47100.68,1,1,2023,0.3295
TXN-104880,2023-01-31,Hardware,North America,Software Licenses,Hardware - Product 3,89011.76,56986.53,32025.23,1,1,2023,0.3598
TXN-100840,2023-01-31,Retail,Latin America,Marketing,Retail - Product 2,20814.84,18176.66,2638.18,1,1,2023,0.1267
TXN-103261,2023-01-31,Enterprise Software,Latin America,Software Licenses,Enterprise Software - Product 3,142667.37,162876.42,-20209.05,1,1,2023,-0.1417
TXN-104289,2023-01-31,Hardware,Latin America,Software Licenses,Hardware - Product 5,72128.82,41376.61,30752.21,1,1,2023,0.4264
TXN-102844,2023-01-31,Cloud Infrastructure,North America,R&D,Cloud Infrastructure - Product 2,189226.4,159581.43,29644.97,1,1,2023,0.1567
TXN-104503,2023-01-31,Cloud Infrastructure,North America,Real Estate,Cloud Infrastructure - Product 1,94797.71,86470.95,8326.76,1,1,2023,0.0878
TXN-104639,2023-01-31,Consulting Services,Europe,Marketing,Consulting Services - Product 2,44089.06,47228.56,-3139.5,1,1,2023,-0.0712
TXN-101122,2023-01-31,Hardware,Europe,Real Estate,Hardware - Product 1,13619.23,9073.84,4545.39,1,1,2023,0.3337
TXN-100440,2023-01-31,Consulting Services,Latin America,Salaries,Consulting Services - Product 1,57146.88,73430.78,-16283.9,1,1,2023,-0.2849
TXN-100086,2023-02-01,Enterprise Software,Europe,Real Estate,Enterprise Software - Product 2,20709.85,21922.84,-1212.99,2,1,2023,-0.0586
TXN-104875,2023-02-01,Consulting Services,Europe,Marketing,Consulting Services - Product 2,15859.2,11058.29,4800.91,2,1,2023,0.3027
TXN-104721,2023-02-01,Hardware,Asia Pacific,Software Licenses,Hardware - Product 5,100060.57,97469.85,2590.72,2,1,2023,0.0259
TXN-102444,2023-02-01,Hardware,Europe,Logistics,Hardware - Product 2,36789.52,29910.03,6879.49,2,1,2023,0.187
TXN-103555,2023-02-01,Consulting Services,Latin America,Logistics,Consulting Services - Product 4,66043.95,64857.11,1186.84,2,1,2023,0.018
TXN-100460,2023-02-01,Hardware,Latin America,Software Licenses,Hardware - Product 4,96658.83,96667.38,-8.55,2,1,2023,-0.0001
TXN-103028,2023-02-01,Retail,Europe,R&D,Retail - Product 3,21756.26,17796.27,3959.99,2,1,2023,0.182
TXN-103376,2023-02-01,Cloud Infrastructure,North America,Software Licenses,Cloud Infrastructure - Product 1,135311.94,85286.95,50024.99,2,1,2023,0.3697
TXN-101648,2023-02-02,Cloud Infrastructure,Asia Pacific,Marketing,Cloud Infrastructure - Product 3,183809.72,128172.94,55636.78,2,1,2023,0.3027
TXN-100324,2023-02-02,Hardware,North America,Operations,Hardware - Product 1,35684.18,38876.56,-3192.38,2,1,2023,-0.0895
TXN-102570,2023-02-02,Hardware,Europe,Logistics,Hardware - Product 5,51080.63,35983.86,15096.77,2,1,2023,0.2955
TXN-104387,2023-02-02,Cloud Infrastructure,North America,Logistics,Cloud Infrastructure - Product 2,121445.34,72740.71,48704.63,2,1,2023,0.401
TXN-102685,2023-02-03,Hardware,Europe,Salaries,Hardware - Product 5,93408.49,89444.27,3964.22,2,1,2023,0.0424
TXN-100400,2023-02-03,Consulting Services,Europe,Software Licenses,Consulting Services - Product 5,35980.33,24522.61,11457.72,2,1,2023,0.3184
TXN-102377,2023-02-03,Retail,North America,Real Estate,Retail - Product 1,34919.7,39650.47,-4730.77,2,1,2023,-0.1355
TXN-103268,2023-02-03,Hardware,Asia Pacific,Salaries,Hardware - Product 5,19347.38,14705.69,4641.69,2,1,2023,0.2399
TXN-103684,2023-02-03,Retail,North America,Operations,Retail - Product 2,18139.01,19532.15,-1393.14,2,1,2023,-0.0768
TXN-103450,2023-02-03,Consulting Services,Latin America,Real Estate,Consulting Services - Product 2,71536.98,39869.48,31667.5,2,1,2023,0.4427
TXN-104241,2023-02-03,Cloud Infrastructure,Latin America,Logistics,Cloud Infrastructure - Product 3,22783.85,22122.65,661.2,2,1,2023,0.029
TXN-104285,2023-02-03,Hardware,Asia Pacific,Salaries,Hardware - Product 5,72244.53,55082.03,17162.5,2,1,2023,0.2376
TXN-100162,2023-02-03,Consulting Services,Europe,R&D,Consulting Services - Product 3,50022.63,59142.12,-9119.49,2,1,2023,-0.1823
TXN-104401,2023-02-04,Cloud Infrastructure,Latin America,Real Estate,Cloud Infrastructure - Product 2,54866.17,60367.13,-5500.96,2,1,2023,-0.1003
TXN-101192,2023-02-04,Hardware,Asia Pacific,Real Estate,Hardware - Product 1,90503.41,61579.63,28923.78,2,1,2023,0.3196
TXN-103408,2023-02-04,Consulting Services,North America,Operations,Consulting Services - Product 5,37046.71,42232.89,-5186.18,2,1,2023,-0.14
TXN-103415,2023-02-04,Consulting Services,Latin America,Software Licenses,Consulting Services - Product 4,21853.77,25075.27,-3221.5,2,1,2023,-0.1474
TXN-103169,2023-02-04,Cloud Infrastructure,Asia Pacific,Software Licenses,Cloud Infrastructure - Product 3,179703.66,153084.45,26619.21,2,1,2023,0.1481
TXN-103105,2023-02-05,Enterprise Software,Asia Pacific,Operations,Enterprise Software - Product 1,110527.0,76705.29,33821.71,2,1,2023,0.306
TXN-100246,2023-02-05,Enterprise Software,North America,Operations,Enterprise Software - Product 4,140116.17,130336.47,9779.7,2,1,2023,0.0698
TXN-102708,2023-02-05,Retail,Europe,Logistics,Retail - Product 4,39789.26,45354.15,-5564.89,2,1,2023,-0.1399
TXN-103112,2023-02-05,Consulting Services,Latin America,R&D,Consulting Services - Product 1,22055.55,25210.54,-3154.99,2,1,2023,-0.143
TXN-100701,2023-02-05,Consulting Services,Asia Pacific,Real Estate,Consulting Services - Product 5,52853.93,29863.06,22990.87,2,1,2023,0.435
TXN-104704,2023-02-06,Cloud Infrastructure,Europe,Marketing,Cloud Infrastructure - Product 4,140726.21,145607.16,-4880.95,2,1,2023,-0.0347
TXN-100139,2023-02-06,Cloud Infrastructure,North America,Operations,Cloud Infrastructure - Product 2,133608.98,79823.69,53785.29,2,1,2023,0.4026
TXN-101715,2023-02-06,Retail,North America,Software Licenses,Retail - Product 2,22907.18,19678.64,3228.54,2,1,2023,0.1409
TXN-100122,2023-02-07,Hardware,North America,Salaries,Hardware - Product 5,40894.87,55430.18,-14535.31,2,1,2023,-0.3554
TXN-104078,2023-02-07,Consulting Services,Latin America,Marketing,Consulting Services - Product 1,86992.05,70257.22,16734.83,2,1,2023,0.1924
TXN-100802,2023-02-07,Enterprise Software,North America,Logistics,Enterprise Software - Product 3,108549.6,85540.2,23009.4,2,1,2023,0.212
TXN-100237,2023-02-07,Consulting Services,Europe,Marketing,Consulting Services - Product 3,81199.83,50224.19,30975.64,2,1,2023,0.3815
TXN-103997,2023-02-07,Retail,Asia Pacific,Logistics,Retail - Product 4,32092.31,35822.42,-3730.11,2,1,2023,-0.1162
TXN-103431,2023-02-07,Cloud Infrastructure,North America,Software Licenses,Cloud Infrastructure - Product 3,163061.45,137733.1,25328.35,2,1,2023,0.1553
TXN-104857,2023-02-07,Consulting Services,Asia Pacific,Marketing,Consulting Services - Product 5,61802.81,46160.16,15642.65,2,1,2023,0.2531
TXN-101355,2023-02-07,Enterprise Software,Europe,Salaries,Enterprise Software - Product 5,152333.41,175238.46,-22905.05,2,1,2023,-0.1504
TXN-102898,2023-02-08,Cloud Infrastructure,Latin America,Salaries,Cloud Infrastructure - Product 4,121708.34,122727.22,-1018.88,2,1,2023,-0.0084
TXN-102606,2023-02-08,Retail,Asia Pacific,Software Licenses,Retail - Product 5,15617.84,10761.26,4856.58,2,1,2023,0.311
TXN-102914,2023-02-08,Enterprise Software,North America,Marketing,Enterprise Software - Product 3,65028.97,52672.75,12356.22,2,1,2023,0.19
TXN-104569,2023-02-08,Hardware,Latin America,Marketing,Hardware - Product 3,115739.78,128438.63,-12698.85,2,1,2023,-0.1097
TXN-104040,2023-02-08,Cloud Infrastructure,Asia Pacific,Salaries,Cloud Infrastructure - Product 3,44547.36,44824.36,-277.0,2,1,2023,-0.0062
TXN-103841,2023-02-08,Retail,North America,Marketing,Retail - Product 2,22863.44,14923.37,7940.07,2,1,2023,0.3473
TXN-100891,2023-02-08,Hardware,Asia Pacific,Operations,Hardware - Product 5,91256.21,55413.46,35842.75,2,1,2023,0.3928
TXN-101956,2023-02-08,Hardware,Latin America,Logistics,Hardware - Product 2,114659.15,116995.48,-2336.33,2,1,2023,-0.0204
TXN-102591,2023-02-09,Enterprise Software,North America,Real Estate,Enterprise Software - Product 5,161056.19,108629.51,52426.68,2,1,2023,0.3255
TXN-102264,2023-02-09,Cloud Infrastructure,North America,Marketing,Cloud Infrastructure - Product 2,130585.4,85813.17,44772.23,2,1,2023,0.3429
TXN-104693,2023-02-09,Consulting Services,Europe,Salaries,Consulting Services - Product 1,53037.57,61781.33,-8743.76,2,1,2023,-0.1649
TXN-101733,2023-02-09,Hardware,Latin America,Operations,Hardware - Product 2,82943.55,69278.31,13665.24,2,1,2023,0.1648
TXN-103683,2023-02-09,Enterprise Software,Latin America,Real Estate,Enterprise Software - Product 5,83176.52,89710.7,-6534.18,2,1,2023,-0.0786
TXN-103149,2023-02-10,Cloud Infrastructure,Europe,Marketing,Cloud Infrastructure - Product 4,60320.26,34426.07,25894.19,2,1,2023,0.4293
TXN-102411,2023-02-10,Hardware,North America,Logistics,Hardware - Product 5,21144.57,23252.28,-2107.71,2,1,2023,-0.0997
TXN-101841,2023-02-10,Consulting Services,Latin America,Logistics,Consulting Services - Product 4,93465.09,72196.09,21269.0,2,1,2023,0.2276
TXN-103491,2023-02-10,Enterprise Software,Europe,Salaries,Enterprise Software - Product 4,55311.51,68579.95,-13268.44,2,1,2023,-0.2399
TXN-101350,2023-02-10,Enterprise Software,Europe,Logistics,Enterprise Software - Product 1,42890.62,34848.73,8041.89,2,1,2023,0.1875
TXN-101581,2023-02-11,Enterprise Software,Asia Pacific,Real Estate,Enterprise Software - Product 3,110908.78,124005.34,-13096.56,2,1,2023,-0.1181
TXN-101071,2023-02-11,Hardware,Asia Pacific,Logistics,Hardware - Product 1,75596.13,66172.63,9423.5,2,1,2023,0.1247
TXN-100929,2023-02-11,Hardware,North America,R&D,Hardware - Product 1,72251.19,78488.67,-6237.48,2,1,2023,-0.0863
TXN-102561,2023-02-11,Enterprise Software,North America,Salaries,Enterprise Software - Product 1,171533.4,203654.54,-32121.14,2,1,2023,-0.1873
TXN-101999,2023-02-12,Consulting Services,North America,R&D,Consulting Services - Product 5,82981.66,62247.02,20734.64,2,1,2023,0.2499
TXN-101661,2023-02-12,Cloud Infrastructure,Europe,Marketing,Cloud Infrastructure - Product 3,191306.68,106140.26,85166.42,2,1,2023,0.4452
TXN-104864,2023-02-12,Retail,Europe,R&D,Retail - Product 4,44275.19,62972.66,-18697.47,2,1,2023,-0.4223
TXN-102022,2023-02-12,Cloud Infrastructure,Europe,Real Estate,Cloud Infrastructure - Product 5,57877.64,55518.96,2358.68,2,1,2023,0.0408
TXN-103128,2023-02-12,Cloud Infrastructure,Latin America,Marketing,Cloud Infrastructure - Product 2,137915.48,117591.07,20324.41,2,1,2023,0.1474
TXN-100786,2023-02-12,Cloud Infrastructure,Latin America,Logistics,Cloud Infrastructure - Product 5,76321.55,59767.18,16554.37,2,1,2023,0.2169
TXN-103816,2023-02-12,Consulting Services,North America,Salaries,Consulting Services - Product 3,97268.19,94655.47,2612.72,2,1,2023,0.0269
TXN-100984,2023-02-13,Enterprise Software,North America,Marketing,Enterprise Software - Product 1,142406.19,119893.55,22512.64,2,1,2023,0.1581
TXN-102528,2023-02-13,Enterprise Software,Asia Pacific,Salaries,Enterprise Software - Product 1,118168.49,120325.13,-2156.64,2,1,2023,-0.0183
TXN-103391,2023-02-13,Consulting Services,Asia Pacific,Operations,Consulting Services - Product 5,72856.11,65209.97,7646.14,2,1,2023,0.1049
TXN-102978,2023-02-13,Hardware,Europe,Software Licenses,Hardware - Product 4,116907.72,70221.82,46685.9,2,1,2023,0.3993
TXN-102181,2023-02-13,Consulting Services,Latin America,Marketing,Consulting Services - Product 3,27334.51,19519.65,7814.86,2,1,2023,0.2859
TXN-102970,2023-02-13,Hardware,Latin America,Marketing,Hardware - Product 5,50212.76,49935.32,277.44,2,1,2023,0.0055
TXN-103445,2023-02-13,Cloud Infrastructure,Europe,Marketing,Cloud Infrastructure - Product 5,196228.63,141405.64,54822.99,2,1,2023,0.2794
TXN-101953,2023-02-13,Cloud Infrastructure,North America,Software Licenses,Cloud Infrastructure - Product 1,170877.02,130617.26,40259.76,2,1,2023,0.2356
TXN-102426,2023-02-13,Enterprise Software,North America,Software Licenses,Enterprise Software - Product 4,156877.63,146399.26,10478.37,2,1,2023,0.0668
TXN-101436,2023-02-14,Cloud Infrastructure,Europe,Operations,Cloud Infrastructure - Product 2,97153.11,92207.39,4945.72,2,1,2023,0.0509
TXN-102912,2023-02-14,Hardware,Asia Pacific,Salaries,Hardware - Product 4,113664.25,108557.85,5106.4,2,1,2023,0.0449
TXN-103466,2023-02-14,Enterprise Software,Latin America,Salaries,Enterprise Software - Product 3,161963.96,121199.03,40764.93,2,1,2023,0.2517
TXN-102765,2023-02-14,Hardware,North America,Real Estate,Hardware - Product 2,62331.0,64527.69,-2196.69,2,1,2023,-0.0352
TXN-100733,2023-02-14,Enterprise Software,Europe,Real Estate,Enterprise Software - Product 2,22425.62,24349.0,-1923.38,2,1,2023,-0.0858
TXN-101794,2023-02-15,Enterprise Software,Asia Pacific,R&D,Enterprise Software - Product 2,32123.93,33556.57,-1432.64,2,1,2023,-0.0446
TXN-102799,2023-02-15,Retail,Asia Pacific,Operations,Retail - Product 5,26543.76,18332.38,8211.38,2,1,2023,0.3094
TXN-104991,2023-02-15,Hardware,North America,Logistics,Hardware - Product 4,110808.4,105629.35,5179.05,2,1,2023,0.0467
TXN-102285,2023-02-15,Consulting Services,Asia Pacific,Marketing,Consulting Services - Product 1,46660.27,36104.52,10555.75,2,1,2023,0.2262
TXN-102354,2023-02-15,Hardware,Asia Pacific,Software Licenses,Hardware - Product 1,31291.74,21766.66,9525.08,2,1,2023,0.3044
TXN-103952,2023-02-15,Retail,Europe,Real Estate,Retail - Product 2,29725.72,31827.4,-2101.68,2,1,2023,-0.0707
TXN-104848,2023-02-15,Enterprise Software,Latin America,Logistics,Enterprise Software - Product 4,66799.03,62745.08,4053.95,2,1,2023,0.0607
TXN-102385,2023-02-15,Cloud Infrastructure,North America,Marketing,Cloud Infrastructure - Product 4,139166.68,86077.98,53088.7,2,1,2023,0.3815
TXN-101666,2023-02-15,Consulting Services,Europe,Software Licenses,Consulting Services - Product 3,12298.18,9648.87,2649.31,2,1,2023,0.2154
TXN-103583,2023-02-15,Consulting Services,Asia Pacific,Software Licenses,Consulting Services - Product 1,58365.54,63454.88,-5089.34,2,1,2023,-0.0872
TXN-104379,2023-02-16,Consulting Services,Asia Pacific,Real Estate,Consulting Services - Product 2,46195.36,25493.03,20702.33,2,1,2023,0.4481
TXN-100279,2023-02-16,Retail,Europe,Logistics,Retail - Product 4,19986.83,17303.67,2683.16,2,1,2023,0.1342
TXN-101908,2023-02-16,Enterprise Software,Europe,Operations,Enterprise Software - Product 2,106421.23,114214.57,-7793.34,2,1,2023,-0.0732
TXN-101569,2023-02-16,Retail,Asia Pacific,Real Estate,Retail - Product 2,15272.95,12953.17,2319.78,2,1,2023,0.1519
TXN-103423,2023-02-16,Enterprise Software,Asia Pacific,Real Estate,Enterprise Software - Product 5,115467.16,74881.02,40586.14,2,1,2023,0.3515
TXN-100317,2023-02-16,Hardware,Asia Pacific,Logistics,Hardware - Product 1,19672.99,10889.51,8783.48,2,1,2023,0.4465
TXN-103538,2023-02-16,Consulting Services,North America,Software Licenses,Consulting Services - Product 1,65031.72,53924.01,11107.71,2,1,2023,0.1708
TXN-101216,2023-02-17,Cloud Infrastructure,Europe,Real Estate,Cloud Infrastructure - Product 3,116384.3,78704.57,37679.73,2,1,2023,0.3238
TXN-102939,2023-02-17,Enterprise Software,Asia Pacific,R&D,Enterprise Software - Product 1,28225.97,19454.81,8771.16,2,1,2023,0.3107
TXN-101914,2023-02-17,Cloud Infrastructure,Latin America,Real Estate,Cloud Infrastructure - Product 2,127731.35,106640.0,21091.35,2,1,2023,0.1651
TXN-100229,2023-02-18,Enterprise Software,Latin America,Logistics,Enterprise Software - Product 1,142539.11,124826.04,17713.07,2,1,2023,0.1243
TXN-102929,2023-02-18,Enterprise Software,Europe,Real Estate,Enterprise Software - Product 4,105555.81,61582.1,43973.71,2,1,2023,0.4166
TXN-101020,2023-02-18,Consulting Services,Latin America,Real Estate,Consulting Services - Product 1,30329.74,21360.24,8969.5,2,1,2023,0.2957
TXN-104458,2023-02-18,Cloud Infrastructure,Europe,Logistics,Cloud Infrastructure - Product 3,157480.67,130943.05,26537.62,2,1,2023,0.1685
TXN-102464,2023-02-18,Enterprise Software,North America,Real Estate,Enterprise Software - Product 5,139994.03,159083.47,-19089.44,2,1,2023,-0.1364
TXN-100015,2023-02-18,Retail,Europe,Logistics,Retail - Product 5,12199.19,9048.28,3150.91,2,1,2023,0.2583
TXN-101186,2023-02-18,Consulting Services,Latin America,Software Licenses,Consulting Services - Product 2,50397.53,57801.15,-7403.62,2,1,2023,-0.1469
TXN-101399,2023-02-18,Enterprise Software,North America,Marketing,Enterprise Software - Product 2,25710.58,18078.32,7632.26,2,1,2023,0.2969
TXN-104533,2023-02-19,Enterprise Software,Europe,Software Licenses,Enterprise Software - Product 5,124089.54,86999.06,37090.48,2,1,2023,0.2989
TXN-102675,2023-02-19,Hardware,Asia Pacific,Real Estate,Hardware - Product 3,84000.28,78028.07,5972.21,2,1,2023,0.0711
TXN-102848,2023-02-19,Retail,Latin America,Operations,Retail - Product 1,33926.71,35685.46,-1758.75,2,1,2023,-0.0518
TXN-100548,2023-02-19,Retail,Latin America,R&D,Retail - Product 2,22111.42,21707.87,403.55,2,1,2023,0.0183
TXN-102457,2023-02-19,Retail,Latin America,Software Licenses,Retail - Product 1,7519.38,5722.47,1796.91,2,1,2023,0.239
TXN-102567,2023-02-19,Enterprise Software,Europe,Marketing,Enterprise Software - Product 4,50141.19,54109.99,-3968.8,2,1,2023,-0.0792
TXN-104124,2023-02-20,Enterprise Software,Europe,Operations,Enterprise Software - Product 4,22304.62,12800.67,9503.95,2,1,2023,0.4261
TXN-100295,2023-02-21,Cloud Infrastructure,Europe,Logistics,Cloud Infrastructure - Product 3,61910.58,67475.18,-5564.6,2,1,2023,-0.0899
TXN-101804,2023-02-21,Cloud Infrastructure,Asia Pacific,Salaries,Cloud Infrastructure - Product 1,96626.46,90226.02,6400.44,2,1,2023,0.0662
TXN-100568,2023-02-21,Cloud Infrastructure,Europe,Software Licenses,Cloud Infrastructure - Product 2,135797.12,123308.38,12488.74,2,1,2023,0.092
TXN-103121,2023-02-21,Hardware,North America,Operations,Hardware - Product 2,73942.48,65129.24,8813.24,2,1,2023,0.1192
TXN-102372,2023-02-21,Cloud Infrastructure,North America,Operations,Cloud Infrastructure - Product 5,117020.52,128706.1,-11685.58,2,1,2023,-0.0999
TXN-103840,2023-02-21,Retail,Asia Pacific,R&D,Retail - Product 3,40486.59,36070.87,4415.72,2,1,2023,0.1091
TXN-100334,2023-02-22,Consulting Services,Latin America,Logistics,Consulting Services - Product 1,64447.25,72585.1,-8137.85,2,1,2023,-0.1263
TXN-102041,2023-02-22,Enterprise Software,Europe,Salaries,Enterprise Software - Product 5,104391.66,129730.12,-25338.46,2,1,2023,-0.2427
TXN-100936,2023-02-22,Retail,Latin America,Salaries,Retail - Product 5,25940.88,34255.06,-8314.18,2,1,2023,-0.3205
TXN-102262,2023-02-22,Retail,Latin America,Operations,Retail - Product 3,6470.81,6309.99,160.82,2,1,2023,0.0249
TXN-103946,2023-02-22,Retail,Europe,Marketing,Retail - Product 5,10891.95,8302.7,2589.25,2,1,2023,0.2377
TXN-104303,2023-02-22,Enterprise Software,Latin America,Marketing,Enterprise Software - Product 3,93301.83,56435.61,36866.22,2,1,2023,0.3951
TXN-102108,2023-02-23,Consulting Services,Latin America,Salaries,Consulting Services - Product 1,22757.76,17405.85,5351.91,2,1,2023,0.2352
